id	name	serijos_nr	photo	description	client_name_id
63	H1357	WJ53QLR4MT	baldai/H1357_10.png	<p>H1357 Grey Beige Spree Oak has a vintage look, which is enhanced by ST10 Deepskin Rough. The slightly rustic, washed-out look has a balanced grey-brown colour, which makes it exciting to combine with red or blue toned uni colours. Neutral uni colours from beige to grey or even black coordinate too.</p>	4
64	H1362	QU38QQI3BE	baldai/H1362_12.png	<p>The interplay of light and dark in H1362 Light Baronia Oak has an almost graphic effect, with opposing florets showing a typical veneer character. The high grey content allows for many modern and timeless combinations. ST12 Omnipore Matt provides the right natural matt feel.</p>	4
65	H1399	GE45OSD2RL	baldai/H1399_10.png	<p>Denver Oak decors present a natural oak with smaller knots, subtle graining and a lightly planked effect. Colourway H1399 Truffle Brown Denver Oak merges warm and cool colour tones for striking colour interplay. ST10 Deepskin Rough gives this oak a tangibly natural finish. Colour coordinating laminate flooring is available for this decor.</p>	4
66	H1401	BQ66DGE7TU	baldai/H1401_22.png	<p>White is the main feature in H1401 Cascina Pine, allowing its natural pine elements to shine. Thanks to the striking rustic elements, designers have the opportunity to work with simple white schemes while still adding a modern and natural element to the room. This character is enhanced by the visually linear and ST22 Deepskin Linear.</p>	4
67	H1487	IQ12EGB5JX	baldai/H1487_22.png	<p>H1487 Bramberg Pine is a rustic woodgrain with a weathered character, reminiscent of an alpine cabin. The warm red-brown colour has slight violet elements and combines well with colours from this segment. Clear white colour tones create an exciting contrast to the authenticity of this type of wood, which is further strengthened by the visually linear and brushed ST22 Deepskin Linear.</p>	4
68	H1636	YP36NPH6WQ	baldai/H1636_12.png	<p>H1636 Locarno Cherry is a modern version of classic cherry decors. In line with the trend towards a more natural finish, this decor has a flowery-planked appearance with enticing colour play. At the same time, ST12 Omnipore Matt gives this cherry a natural-modern character.', 'H1636 Locarno Cherry is a modern version of classic cherry decors. In line with the trend towards a more natural finish, this decor has a flowery-planked appearance with enticing colour play. ST9 Smoothtouch Matt surface texture provides a neutral, velvety-matt haptic on uni colour, woodgrain and material decors.</p>	4
69	H1636	PN89JEO0HK	baldai/H1636_9.png	<p>H1636 Locarno Cherry is a modern version of classic cherry decors. In line with the trend towards a more natural finish, this decor has a flowery-planked appearance with enticing colour play. At the same time, ST12 Omnipore Matt gives this cherry a natural-modern character.', 'H1636 Locarno Cherry is a modern version of classic cherry decors. In line with the trend towards a more natural finish, this decor has a flowery-planked appearance with enticing colour play. ST9 Smoothtouch Matt surface texture provides a neutral, velvety-matt haptic on uni colour, woodgrain and material decors.</p>	4
70	H1710	GQ37COY1KH	baldai/H1710_10.png	<p>This chestnut reproduction has more visible pore elements that are rustic and lively. The light tones of H1710 Sand Kentucky Chestnut can be combined very well with light to mid grey and nude shades. ST10 Deepskin Rough supports the natural character of the decor. Colour coordinating laminate flooring is available for this decor.</p>	4
71	H1714	QE27TTS7OO	baldai/H1714_19.png	<p>Walnut remains a wood classic that stands for elegance and naturalness, especially in Italian design. H1714 Lincoln Walnut presents a lively variant that achieves the necessary elegance thanks to the use of gold pigments. ST19 Deepskin Excellent gives this decor a modern, natural surface that almost resembles a synchronised pore.</p>	4
72	H1715	RP59MDK0JL	baldai/H1715_12.png	<p>H1715 Parona Walnut is the bleached version of walnut. In terms of colour, the red, light brown tones are more reminiscent of a cherry tree. This classic type of wood is reinterpreted with the linear colour gradient and the hint of sapwood parts. This walnut therefore fits into both classic-modern and timeless-natural designs. ST12 Omnipore Matt rounds off the character with a natural matt feel.</p>	4
73	H1732	XS86BLL8SH	baldai/H1732_9.png	<p>Birch is the classic light wood that has been used in furniture design for decades. In the wake of the new simplicity, under Scandinavian design influence, it remains prominent. H1732 Sand Birch modernises the classic look with a very natural grain, elegant colour play and reflective nature. ST9 Smoothtouch Matt enhances the decor with a soft, natural feel.</p>	4
74	H1910	LO34SVF2OO	baldai/H1910_9.png	<p>H1910 Willow Beech presents a modern twist on classic beech, with flowing colour play, fine details and a striking naturalness. Based on the classic colour of a beech, this modernised take offers flexibility in more versatile decor combinations. ST9 Smoothtouch Matt provides a modern, matt feel.</p>	4
75	H2033	YL21SFE1NT	baldai/H2033_10.png	<p>H2033 Dark Hunton Oak has a very rustic, natural appearance enhanced by the striking planks and natural cracks and knots, it makes for exciting accents in furniture and interior design. The dark colour scheme achieves an elegant look despite the rustic planked character. ST10 Deepskin Rough ensures an authentic character. The decor looks even more natural thanks to the XL repeat, i.e. reduced repetition of the cracks and knots. Matching laminate flooring is available for this decor.</p>	4
76	H3003	BZ55HHJ5OX	baldai/H3003_19.png	<p>H3003 Norwich Oak is unusually linear, like a graphically joined veneer. The linear look can be an eccentric eye-catcher, especially on rounded surfaces. With ST19 Deepskin Excellent, the wood character is elegantly emphasised. The versatile colour play makes it very easy to combine, especially with natural white tones.</p>	4
77	H3012	SL46PLD6HL	baldai/H3012_22.png	<p>A light exotic wood, H3012 Coco Bolo impresses with striking dark grain lines in the bright base colour. This character can set natural accents in interior design, as the decor emphasises horizontal and rounded shapes, working well on counter tops for example. Intense colour accents, as well as contrasts with dark brown nuances are possible combinations. The linear look is complemented by the matching touch of ST22 Deepskin Linear.</p>	4
78	H3043	AW15INV4PF	baldai/H3043_12.png	<p>Exotic wood types are becoming timeless and restrained, such as the H3043 Dark Brown Eucalyptus. This dark exotic type makes it contemporary for new furniture designs. The softly flowing, linear look adds a modern look that blends much more naturally in combination with neutral taupe tones. ST12 Omnipore Matt refines the decor image with its matt touch.</p>	4
79	H3131	DI15IVS7CD	baldai/H3131_12.png	<p>H3131 Natural Davos Oak is a white-oiled oak with natural elements such as knots and inclusions that display a dark colour play. The white pore provides a colour accent, making the Davos Oak versatile when combined with white, light uni colours and modern grey tones. ST12 Omnipore Matt provides it with a pleasantly soft feel.</p>	4
80	H3133	KP23STY2OA	baldai/H3133_12.png	<p>H3133 Truffle Brown Davos Oak displays a variety of different colours , from very dark, almost black elements to light pore versions. This oak works well in many combinations, primarily with light uni colours, whites, creams and cashmere grey. ST12 Omnipore Matt provides it with a natural soft feel.', 'H3133 Truffle Brown Davos Oak displays a variety of different colours , from very dark, almost black elements to light pore versions. This oak works well in many combinations, primarily with light uni colours, whites, creams and cashmere grey. ST9 Smoothtouch Matt surface texture provides a neutral, velvety-matt haptic on uni colour, woodgrain and material decors.</p>	4
81	H3133	UF20EQC5JH	baldai/H3133_9.png	<p>H3133 Truffle Brown Davos Oak displays a variety of different colours , from very dark, almost black elements to light pore versions. This oak works well in many combinations, primarily with light uni colours, whites, creams and cashmere grey. ST12 Omnipore Matt provides it with a natural soft feel.', 'H3133 Truffle Brown Davos Oak displays a variety of different colours , from very dark, almost black elements to light pore versions. This oak works well in many combinations, primarily with light uni colours, whites, creams and cashmere grey. ST9 Smoothtouch Matt surface texture provides a neutral, velvety-matt haptic on uni colour, woodgrain and material decors.</p>	4
